id,road,lrp,chainage,lat,lon,name,model_type,structure_type,length,condition
2270,N106,LRP015,15.158,22.5071389,91.8323604,"Rangamati 53 km,Raozan 11 km",link,,57.000000000000384,
2271,N106,LRP015A,15.215,22.5073056,91.8328604,Bridge start,bridge,Bridge,48.00000000000004,C
2272,N106,LRP015B,15.263,22.5074167,91.8331938,Bridge end,bridge,Steel Beam & RCC Slab,121.00000000000044,C
2273,N106,LRP015C,15.384,22.5079167,91.834333,Box culvert,bridge,Steel Beam & RCC Slab,774.0000000000009,C
2274,N106,LRP016,16.158,22.5108611,91.8411386,Km post missing,link,,32.9999999999977,
2275,N106,LRP016A,16.191,22.5109167,91.8414163,Box Culvert,bridge,Baily with Steel Deck,577.9999999999994,C
2276,N106,LRP016B,16.769,22.5137222,91.8453608,Bridge start,bridge,Steel Beam & RCC Slab,103.00000000000152,C
2277,N106,LRP016C,16.872,22.5146389,91.8454163,Bridge end,bridge,Box Culvert,56.00000000000094,A
2278,N106,LRP017,16.928,22.5151111,91.8455274,"Rangamati 51 km,Raozan9 km",link,,324.9999999999993,
2279,N106,LRP017A,17.253,22.5160556,91.8481663,Box culvert,bridge,Box Culvert,535.0000000000001,A
2280,N106,LRP018,17.788,22.5162222,91.8532778,Rangamati 50 km,link,,140.99999999999824,
2281,N106,LRP018A,17.929,22.5162222,91.8545278,Bridge start,bridge,Steel Beam & RCC Slab,27.000000000001023,C
2282,N106,LRP018B,17.956,22.51625,91.8547778,Bridge end,bridge,Steel Beam & RCC Slab,666.0000000000003,C
2283,N106,LRP018C,18.622,22.51876206875,91.86058128557691,Box culvert,bridge,Box Culvert,166.00000000000037,A
2284,N106,LRP019,18.788,22.5193882,91.8620278,Km post missing,link,,132.99999999999912,
2285,N106,LRP019A,18.921,22.5198882,91.8632222,Box culvert,bridge,Arch Masonry,228.9999999999992,B
2286,N106,LRP019B,19.15,22.5213604,91.866916,Box Culvert,bridge,Arch Masonry,171.00000000000293,B
2287,N106,LRP019C,19.321,22.5217771,91.8681104,Road to Fatikchari,link,,258.9999999999968,
2288,N106,LRP020,19.58,22.5223327,91.8689438,"Rangamati 48 km,Raozan 6 km",link,,143.00000000000068,
2289,N106,LRP020A,19.723,22.5230271,91.8700827,Box culvert,bridge,Steel Beam & RCC Slab,449.0000000000016,A
2290,N106,LRP020B,20.172,22.5262216,91.8726938,Bridge start,bridge,Steel Beam & RCC Slab,39.99999999999915,A
2291,N106,LRP020C,20.212,22.5264993,91.8728604,Bridge end,bridge,Steel Beam & RCC Slab,410.0000000000001,A
2292,N106,LRP021,20.622,22.5283882,91.8760271,"Rangamati 47 km,Raozan 5 km",link,,228.00000000000156,
2293,N106,LRP021A,20.85,22.5288604,91.8781382,Bridge start,bridge,Steel Beam & RCC Slab,27.999999999998693,B
2294,N106,LRP021B,20.878,22.5288882,91.878416,Bridge end,bridge,Steel Beam & RCC Slab,690.999999999999,A
2295,N106,LRP022,21.569,22.5308049,91.8848052,"Rangamati 46 km,Raozan 4 km",link,,530.0000000000011,
2296,N106,LRP022A,22.099,22.5322771,91.8896386,Bridge start,bridge,Culvert,30.000000000001137,C
2297,N106,LRP022B,22.129,22.5322771,91.8898886,Bridge end,bridge,Culvert,237.99999999999957,C
2298,N106,LRP022C,22.367,22.5325549,91.8921386,Box culvert,bridge,Box Culvert,201.99999999999815,A
2299,N106,LRP023,22.569,22.5327771,91.8941108,Km post missing,link,,39.00000000000148,
2300,N106,LRP023A,22.608,22.5328049,91.8944997,Box culvert,bridge,Baily with Steel Deck,373.00000000000114,A
2301,N106,LRP023B,22.981,22.533333,91.8980552,Box culvert,bridge,Steel Beam & RCC Slab,140.99999999999824,C
2302,N106,LRP023C,23.122,22.5334997,91.8993608,Bridge start,bridge,Steel Beam & RCC Slab,19.999999999999574,C
2303,N106,LRP023D,23.142,22.5335274,91.8995552,Bridge end,bridge,Steel Beam & RCC Slab,257.0000000000015,C
2304,N106,LRP023E,23.399,22.5342219,91.9019167,Bridge start,bridge,Box Culvert,25.9999999999998,A
2305,N106,LRP023F,23.425,22.5342497,91.9021667,Bridge end,bridge,Box Culvert,44.00000000000048,A
2306,N106,LRP024,23.469,22.5343052,91.9025833,Rangamati 44 km,link,,340.9999999999975,
2307,N106,LRP024A,23.81,22.5349163,91.9058611,Box culvert,bridge,Box Culvert,487.0000000000019,A
2308,N106,LRP024B,24.297,22.5349719,91.9103611,Road to Jalepara,link,,160.9999999999978,
2309,N106,LRP025,24.458,22.5350552,91.9116944,"Rangamati 43 km,Raozan 0 km",link,,165.0000000000027,
2310,N106,LRP025A,24.623,22.5349997,91.91325,Road to Brahmanchari,link,,243.99999999999977,
2311,N106,LRP025B,24.867,22.5349441,91.9155556,Box culvert,bridge,Arch Masonry,283.9999999999989,C
2312,N106,LRP025C,25.151,22.5348608,91.9183327,Box Culvert,bridge,Arch Masonry,126.99999999999888,C
2313,N106,LRP025D,25.278,22.5347219,91.9194716,Road to Katakhali  ,link,,373.00000000000114,
2314,N106,LRP026,25.651,22.535333,91.9229716,Rangamati 42 km,link,,85.00000000000085,
2315,N106,LRP026A,25.736,22.5354997,91.9238049,Box culvert,bridge,Box Culvert,375.99999999999767,C
2316,N106,LRP026B,26.112,22.5358886,91.927416,Box culvert,bridge,Box Culvert,143.00000000000068,A
2317,N106,LRP026C,26.255,22.5359163,91.9287216,Box culvert,bridge,Box Culvert,117.00000000000088,A
2318,N106,LRP027,26.372,22.5359997,91.9299438,"Rangamati 42 km,Betbunia10 km",link,,582.0000000000007,
2319,N106,LRP027A,26.954,22.5369719,91.9355274,Box culvert,bridge,Box Culvert,361.9999999999983,Unknown
2320,N106,LRP028,27.316,22.5377774,91.9389163,"Rangamati 41 km,Betbunia 9 km",link,,688.0000000000024,
2321,N106,LRP029,28.004,22.5381108,91.9455552,"Rangamati 40 km,Betbunia 8 km",link,,616.9999999999973,
2322,N106,LRP030,28.621,22.5395552,91.9513056,"Rangamati 39 km,Betbunia 7 km",link,,518.0000000000007,
2323,N106,LRP030A,29.139,22.5386941,91.9559722,Bridge start,bridge,Bridge,15.000000000000568,A
2324,N106,LRP030B,29.154,22.5386663,91.9561389,Bridge end,bridge,Bridge,48.99999999999949,A
2325,N106,LRP031,29.203,22.5386663,91.9565556,"Rangamati 38 km,Betbunia 6 km",link,,13.999999999999346,
2326,N106,LRP031A,29.217,22.5386108,91.9566389,Box Culvert,bridge,Bridge,867.0000000000009,A
2327,N106,LRP032,30.084,22.5385552,91.9651111,"Rangamati 37 km,Betbunia 5 km",link,,163.00000000000026,
2328,N106,LRP032A,30.247,22.538333,91.9667216,Box culvert,bridge,Bridge,163.00000000000026,A
2329,N106,LRP032B,30.41,22.5382219,91.9688049,Start of Rangamati road Division / Start of Rangamati road Division,link,,387.9999999999981,
2330,N106,LRP032C,30.798,22.5406108,91.9691104,Bridge start,bridge,Arch Masonry,19.000000000001904,A
2331,N106,LRP032D,30.817,22.5406108,91.9692771,Bridge end,bridge,Arch Masonry,266.99999999999943,A
2332,N106,LRP033,31.084,22.5411108,91.9718049,Km post missing,link,,163.00000000000026,
2333,N106,LRP033A,31.247,22.5412497,91.973166,Box Culvert,bridge,Arch Masonry,100.00000000000142,C
2334,N106,LRP033B,31.347,22.5413886,91.9742216,Box Culvert,bridge,Box Culvert,6.000000000000227,A
2335,N106,LRP034,31.353,22.5413886,91.9742493,"Rangamati 36 km,Betbunia 4 km",link,,141.99999999999946,
2336,N106,LRP034A,31.495,22.5417219,91.9755549,Box Culvert,bridge,Box Culvert,100.99999999999908,B
2337,N106,LRP034B,31.596,22.5421108,91.976416,Box Culvert,bridge,Box Culvert,83.99999999999963,B
2338,N106,LRP034C,31.68,22.5418052,91.977166,Box Culvert,bridge,Arch Masonry,181.0000000000009,C
2339,N106,LRP034D,31.861,22.5404997,91.9781104,Box Culvert,bridge,Arch Masonry,251.9999999999989,B
2340,N106,LRP034E,32.113,22.5394441,91.9801938,Box Culvert,bridge,Box Culvert,240.9999999999997,D
2341,N106,LRP034F,32.354,22.5389719,91.9820271,Box Culvert,bridge,Arch Masonry,30.000000000001137,C
2342,N106,LRP035,32.384,22.539083,91.9822493,"Rangamati 35 km, Betbunia 3 km",link,,133.00000000000267,
2343,N106,LRP035A,32.517,22.5396108,91.9833049,Box Culvert,bridge,Box Culvert,154.99999999999403,A
2344,N106,LRP035B,32.672,22.5404163,91.9842774,Box Culvert,bridge,Box Culvert,215.0000000000034,A
2345,N106,LRP035C,32.887,22.542083,91.9851941,Box Culvert,bridge,Arch Masonry,112.00000000000188,A
2346,N106,LRP035D,32.999,22.5429719,91.9854163,Box Culvert,bridge,Box Culvert,161.99999999999903,A
2347,N106,LRP035E,33.161,22.5443886,91.9855552,Box Culvert,bridge,Arch Masonry,245.9999999999951,A
2348,N106,LRP036,33.407,22.5459997,91.9871108,"Rangamati 34 km, Betbunia 2 km",link,,73.0000000000004,
2349,N106,LRP036A,33.48,22.5464441,91.987583,Box Culvert,bridge,Box Culvert,144.00000000000546,A
2350,N106,LRP036B,33.624,22.5468052,91.9886941,Box Culvert,bridge,Arch Masonry,113.9999999999972,A
2351,N106,LRP036C,33.738,22.5464441,91.9896941,Box Culvert,bridge,Box Culvert,349.0000000000037,A
2352,N106,LRP036D,34.087,22.5450552,91.9926941,Box Culvert,bridge,Arch Masonry,132.99999999999557,A
2353,N106,LRP036E,34.22,22.545249035185183,91.99390279907408,Box Culvert,bridge,Box Culvert,191.0000000000025,A
2354,N106,LRP036F,34.411,22.5455274,91.9956386,Box Culvert,bridge,Box Culvert,28.99999999999636,A
2355,N106,LRP036G,34.44,22.5456108,91.9959163,Box Culvert,bridge,Box Culvert,74.00000000000517,A
2356,N106,LRP037,34.514,22.5457497,91.9966386,"Rangamati 34 km, Betbunia 1 km",link,,193.9999999999955,
2357,N106,LRP037A,34.708,22.5458886,91.9983608,Box Culvert,bridge,Box Culvert,228.00000000000156,A
2358,N106,LRP037B,34.936,22.5454719,92.0003333,Box Culvert,bridge,Box Culvert,84.00000000000318,B
2359,N106,LRP037C,35.02,22.5455274,92.0050278,Box Culvert,bridge,Box Culvert,493.9999999999998,A
2360,N106,LRP038,35.514,22.5453052,92.0053611,Km post missing,link,,402.9999999999987,
2361,N106,LRP038A,35.917,22.5439719,92.0088611,Box Culvert,bridge,Box Culvert,106.99999999999932,A
2362,N106,LRP038B,36.024,22.5439163,92.0099167,Box Culvert,bridge,Box Culvert,536.0000000000014,A
2363,N106,LRP039,36.56,22.5479441,92.0118611,Rangamati 31 km,link,,33.99999999999892,
2364,N106,LRP039A,36.594,22.5481941,92.012,Box Culvert,bridge,Box Culvert,232.999999999997,A
2365,N106,LRP039B,36.827,22.549833,92.0133056,Box Culvert,bridge,Arch Masonry,423.0000000000018,D
2366,N106,LRP039C,37.25,22.5524444,92.0162222,Road from Kawakhali,link,,39.00000000000148,
2367,N106,LRP039D,37.289,22.5526389,92.0165278,Bridge start,bridge,Arch Masonry,28.99999999999636,D
2368,N106,LRP039E,37.318,22.5527778,92.0167493,Bridge end,bridge,Arch Masonry,85.00000000000085,D
2369,N106,LRP040,37.403,22.5529444,92.0174438,Ranga mati 30 km,link,,56.00000000000449,
2370,N106,LRP040A,37.459,22.5530278,92.0179716,Box culvert,bridge,Arch Masonry,244.99999999999744,D
2371,N106,LRP040B,37.704,22.5541667,92.0198604,Box culvert,bridge,Arch Masonry,381.9999999999979,D
2372,N106,LRP040C,38.086,22.5552778,92.0236382,Box culvert,bridge,Arch Masonry,368.0000000000021,A
2373,N106,LRP041,38.454,22.5559167,92.0266938,Rangamati 29 km,link,,682.9999999999998,
2374,N106,LRP041A,39.137,22.5585278,92.0325827,Box culvert,bridge,Culvert,271.99999999999847,A
2375,N106,LRP042,39.409,22.5597778,92.0346108,Rangamati 28 km,link,,230.000000000004,
2376,N106,LRP042A,39.639,22.5611111,92.0359997,Box culvert,bridge,Bridge,400.99999999999625,C
2377,N106,LRP042B,40.04,22.5638611,92.0381386,Box culvert,bridge,Bridge,548.9999999999995,C
2378,N106,LRP043,40.589,22.5683882,92.0397774,Rangamati 27 km,link,,170.0000000000017,
2379,N106,LRP043A,40.759,22.569666,92.0404997,Ranirhat bridge,bridge,Arch Masonry,133.00000000000267,B
2380,N106,LRP043B,40.892,22.5707771,92.0409163,Ranirhat bridge,bridge,Arch Masonry,471.9999999999942,A
2381,N106,LRP043C,41.364,22.5746938,92.0427497,Box culvert,bridge,Box Culvert,165.00000000000625,A
2382,N106,LRP044,41.529,22.5758049,92.0435552,Rangamati 26 km,link,,79.9999999999983,
2383,N106,LRP044A,41.609,22.5762493,92.0440274,Box culvert,bridge,Arch Masonry,216.00000000000108,A
2384,N106,LRP044B,41.825,22.5774993,92.0454719,Z1617,link,,360.9999999999971,
2385,N106,LRP044C,42.186,22.5798049,92.0476663,Box culvert,bridge,Arch Masonry,162.9999999999967,A
2386,N106,LRP044D,42.349,22.5807493,92.0488052,Box culvert,bridge,Box Culvert,175.00000000000426,A
2387,N106,LRP045,42.524,22.5815827,92.0501389,"Rangamati 25 km,Ghagra 6 km",link,,661.9999999999991,
2388,N106,LRP045A,43.186,22.5839441,92.0558611,Box culvert,bridge,Box Culvert,415.9999999999968,A
2389,N106,LRP046,43.602,22.5852774,92.0595833,"Rangamati 24 km,Ghagra 6 km",link,,398.0000000000032,
2390,N106,LRP046A,44.0,22.5869163,92.0629722,Box culvert,bridge,Steel Beam & RCC Slab,719.9999999999989,A
2391,N106,LRP047,44.72,22.5900274,92.0690827,"Rangamati 23 km,Ghagra 5 km",link,,521.9999999999984,
2392,N106,LRP047A,45.242,22.5935552,92.0714716,Bridge start,bridge,Box Culvert,18.000000000000682,A
2393,N106,LRP047B,45.26,22.5935274,92.0716382,Bridge end,bridge,Box Culvert,460.00000000000085,A
2394,N106,LRP048,45.72,22.5942497,92.0758049,Km post missing,link,,15.000000000000568,
2395,N106,LRP048A,45.735,22.5943052,92.0758604,Box culvert,bridge,Box Culvert,435.0000000000023,A
2396,N106,LRP048B,46.17,22.5969997,92.0788604,Box culvert,bridge,Box Culvert,251.9999999999953,Unknown
2397,N106,LRP048C,46.422,22.5981108,92.0808604,Box culvert,bridge,Box Culvert,298.0000000000018,Unknown
2398,N106,LRP049,46.72,22.5986386,92.0836386,Km post missing,link,,920.9999999999992,
2399,N106,LRP050,47.641,22.6033611,92.0904719,"Rangamati 20 km,Ghagra 2 km",link,,1091.0000000000011,
2400,N106,LRP051,48.732,22.6078611,92.0956386,Information missing,link,,146.9999999999985,
2401,N106,LRP051A,48.879,22.6088889,92.0964719,"R161, Road to Bandarban",link,,121.99999999999989,
2402,N106,LRP051B,49.001,22.6094444,92.0973886,Box culvert,bridge,Arch Masonry,636.0000000000027,A
2403,N106,LRP052,49.637,22.6122222,92.1019722,"Rangamati 18 km,Ghagra 0 km",link,,728.0000000000016,
2404,N106,LRP052A,50.365,22.6188049,92.1027778,Box culvert,bridge,Arch Masonry,242.999999999995,C
2405,N106,LRP052B,50.608,22.6192493,92.1031944,Box culvert,bridge,Arch Masonry,134.00000000000034,A
2406,N106,LRP053,50.742,22.6203604,92.1038056,Rangamati 17 km,link,,376.0000000000048,
2407,N106,LRP053A,51.118,22.6221104,92.1066111,Box culvert,bridge,Arch Masonry,170.99999999999935,A
2408,N106,LRP053B,51.289,22.622916,92.1081111,Box culvert,bridge,Arch Masonry,366.9999999999973,A
2409,N106,LRP054,51.656,22.6240827,92.1106667,Rangamati 16 km,link,,283.9999999999989,
2410,N106,LRP054A,51.94,22.6267216,92.1125278,Box culvert,bridge,Arch Masonry,205.0000000000054,B
2411,N106,LRP054B,52.145,22.6277771,92.1130833,Box culvert,bridge,Arch Masonry,126.99999999999534,B
2412,N106,LRP054C,52.272,22.6287216,92.1128056,Box culvert,bridge,Arch Masonry,88.99999999999864,A
2413,N106,LRP054D,52.361,22.6294993,92.1128056,Box culvert,bridge,Arch Masonry,269.00000000000546,B
2414,N106,LRP054E,52.63,22.6314438,92.1136667,Box Culvert`,bridge,Arch Masonry,123.99999999999524,A
2415,N106,LRP055,52.754,22.6320549,92.1146389,Information missing,link,,757.000000000005,
2416,N106,LRP055A,53.511,22.6378608,92.1161944,Box culvert / Pipe Culvert,bridge,Arch Masonry,198.99999999999807,A
2417,N106,LRP056,53.71,22.6393608,92.1153056,Rangamati 14 km,link,,699.9999999999957,
2418,N106,LRP056A,54.41,22.6400552,92.1198604,Box culvert,bridge,Arch Masonry,360.00000000000654,A
2419,N106,LRP057,54.77,22.6411663,92.1224716,Rangamati 13 km,link,,16.999999999995907,
2420,N106,LRP057A,54.787,22.6412497,92.1224993,Box culvert,bridge,Box Culvert,1021.9999999999984,A
2421,N106,LRP058,55.809,22.6446108,92.1289716,Rangamati 12 km,link,,928.0000000000044,
2422,N106,LRP059,56.737,22.6461941,92.1339441,"Rangamati 11 km, Manikchan 1 km",link,,318.9999999999955,
2423,N106,LRP059A,57.056,22.6474163,92.1364163,Bridge start,bridge,Bridge,86.00000000000563,Unknown
2424,N106,LRP059B,57.142,22.6480552,92.136833,Bridge end,bridge,Bridge,160.99999999999426,Unknown
2425,N106,LRP059C,57.303,22.6488886,92.1379997,"R162, Road to Khagrachari",link,,476.0000000000062,
2426,N106,LRP060,57.779,22.6510833,92.1412497,"Rangamati 10 km,Manikchhari  0 km",link,,1000.0,
2427,N106,LRP061,58.779,22.654,92.1470274,Km post missing,link,,825.9999999999934,
2428,N106,LRP062,59.605,22.6584167,92.1513611,Rangamati 8 km,link,,1010.0000000000052,
2429,N106,LRP063,60.615,22.6631389,92.1578889,Rangamati 7 km,link,,1000.0,
2430,N106,LRP064,61.615,22.6612778,92.1665833,Km post missing,link,,1000.0,
2431,N106,LRP065,62.615,22.6574444,92.1738604,Km post missing,link,,1009.999999999998,
2432,N106,LRP066,63.625,22.6522778,92.1796382,Rangamati 4 km,link,,1000.0,
2433,N106,LRP067,64.625,22.647083,92.1852219,Km post missing,link,,900.0000000000057,
2434,N106,LRP068,65.525,22.6463052,92.1926663,Rangamati 2 km,link,,899.9999999999915,
2435,N106,LRP069,66.425,22.6454441,92.1974163,Police Comissionar Bunglow 1 km,link,,424.9999999999972,
2436,N106,LRPE,66.85,22.6485274,92.2018333,The road ends Infront of DC Bunglow,sourcesink,,0.0,
1339,N2,LRPS,0.0,23.7059167,90.5214438,Road Start from N1 at Katchpur,sourcesink,,166.0,
9000003,N2,,0.0,23.706,90.52148545,INT_N1_N2,intersection,,0.0,N/A
1340,N2,LRP001,0.166,23.7068889,90.5204716,Sylhet 230 km,link,,1000.0,
1341,N2,LRP002,1.166,23.7151389,90.5168327,Sylhet 229 km,link,,370.0000000000001,
1342,N2,LRP002A,1.536,23.7182771,90.5156944,Bridge start,bridge,Bridge,40.00000000000004,B
1343,N2,LRP002B,1.576,23.7186104,90.5155556,Bridge end,bridge,Bridge,589.9999999999999,B
1344,N2,LRP003,2.166,23.723666,90.5136667,Km post missing,link,,147.00000000000023,
1345,N2,LRP003A,2.313,23.7249438,90.5134167,Road to Demra (R201),link,,863.0,
1346,N2,LRP004,3.176,23.7310549,90.5187493,Information missing,link,,1000.0,
1347,N2,LRP005,4.176,23.7386663,90.523916,Sylhet 226 km,link,,1000.0,
1348,N2,LRP006,5.176,23.7431108,90.5322493,Km post broken,link,,899.9999999999994,
1349,N2,LRP006A,6.076,23.7466386,90.5402774,"Z1090 Left to Keyatpara,Right to Mahajanpur.",link,,110.00000000000033,
1350,N2,LRP007,6.186,23.7471941,90.5410552,Km post broken,link,,1000.0,
1351,N2,LRP008,7.186,23.7551111,90.5453608,Sylhet 223 km,link,,1000.0,
1352,N2,LRP009,8.186,23.7630278,90.5503889,Km post missing,link,,1000.0,
1353,N2,LRP010,9.186,23.769666,90.5566389,Km post broken,link,,1009.9999999999998,
1354,N2,LRP011,10.196,23.7774716,90.5616667,Km post broken,link,,915.0000000000008,
1355,N2,LRP011A,11.111,23.7848052,90.5650556,R202 to Rupganj,link,,84.99999999999908,
1356,N2,LRP012,11.196,23.7849719,90.5660278,Km post missing,link,,268.0000000000007,
1357,N2,LRP012A,11.464,23.785333,90.5685549,Intersection with N105,link,,12.000000000000457,
1358,N2,LRP012B,11.476,23.7853886,90.5688882,Bridge start,bridge,Bridge,40.99999999999859,B
9000005,N2,,11.476,23.78529135,90.56884655,INT_N105_N2,intersection,,0.0,N/A
1359,N2,LRP012C,11.517,23.7853886,90.5691104,Bridge end,bridge,Bridge,460.00000000000085,B
1360,N2,LRP012D,11.977,23.7856663,90.5705827,R203 to Ramchandri,link,,214.0000000000004,
1361,N2,LRP012E,12.191,23.7891108,90.5741104,Box culvert,bridge,Box Culvert,19.999999999999574,A
1362,N2,LRP013,12.211,23.7892497,90.5742771,Km post broken,link,,1000.0,
1363,N2,LRP014,13.211,23.7966941,90.5798049,Km post missing,link,,161.99999999999903,
1364,N2,LRP014A,13.373,23.7977219,90.5808882,Box culvert,bridge,Box Culvert,838.0000000000009,B
1365,N2,LRP015,14.211,23.8035833,90.5860552,Km post missing,link,,131.99999999999966,
1366,N2,LRP015A,14.343,23.8044167,90.5869163,Box culvert,bridge,Box Culvert,868.0000000000003,B
1367,N2,LRP016,15.211,23.8108333,90.5919163,Sylhet 215 km,link,,467.0000000000005,
1368,N2,LRP016A,15.678,23.8141389,90.5946941,Box culvert,bridge,Box Culvert,510.9999999999992,A
1369,N2,LRP016B,16.189,23.8175827,90.5980274,Bridge start,bridge,Bridge,21.999999999998465,C
1370,N2,LRP016C,16.211,23.8177493,90.5982219,Bridge end,bridge,Bridge,8.000000000002672,C
1371,N2,LRP017,16.219,23.8180549,90.5985274,Km post missing,link,,913.999999999998,
1372,N2,LRP017A,17.133,23.8240271,90.6041389,Box culvert,bridge,Bridge,77.9999999999994,C
1373,N2,LRP018,17.211,23.8246104,90.6045,Sylhet 213 km,link,,754.0000000000014,
1374,N2,LRP018A,17.965,23.829666,90.6093056,Box culvert,bridge,Box Culvert,245.99999999999864,A
1375,N2,LRP019,18.211,23.8313049,90.611,Km post missing,link,,449.0000000000016,
1376,N2,LRP019A,18.66,23.8342497,90.6139444,Start of Narsingdi road Division / Start of Narsingdi road Division,link,,288.0000000000002,
1377,N2,LRP019B,18.948,23.83620332566845,90.6158264106952,Box Culvert,bridge,Box Culvert,272.99999999999966,B
1378,N2,LRP020,19.221,23.8380552,90.6176104,Sylhet 211 km,link,,675.0000000000007,
1379,N2,LRP020A,19.896,23.8420274,90.6225549,Box culvert,bridge,Box Culvert,324.9999999999993,A
1380,N2,LRP021,20.221,23.8439163,90.6249993,Sylhet 210 km,link,,288.0000000000002,
1381,N2,LRP021A,20.509,23.8455274,90.6272216,Box culvert,bridge,Box Culvert,661.9999999999991,A
1382,N2,LRP021B,21.171,23.8498608,90.6315827,Box culvert,bridge,Box Culvert,50.00000000000071,A
1383,N2,LRP022,21.221,23.8501944,90.6318604,Sylhet 209 km,link,,925.9999999999984,
1384,N2,LRP022A,22.147,23.8552222,90.6386941,Box culvert,bridge,Box Culvert,79.00000000000063,B
1385,N2,LRP023,22.226,23.8554444,90.6394997,Sylhet 208 km,link,,1000.0,
1386,N2,LRP024,23.226,23.8554722,90.6491663,Sylhet 207 km,link,,321.9999999999992,
1387,N2,LRP024A,23.548,23.8551389,90.6522778,Box culvert,bridge,Box Culvert,646.0000000000008,A
1388,N2,LRP024B,24.194,23.8548333,90.6585556,Box culvert,bridge,Box Culvert,32.00000000000003,A
1389,N2,LRP025,24.226,23.8548056,90.6589167,Sylhet 206 km,link,,469.0000000000012,
1390,N2,LRP025A,24.695,23.8544722,90.6635,Box culvert,bridge,Box Culvert,399.0000000000009,A
1391,N2,LRP025B,25.094,23.8539167,90.6673049,Box culvert,bridge,Box Culvert,141.99999999999946,A
1392,N2,LRP026,25.236,23.8536111,90.6686938,Sylhet 205 km,link,,989.9999999999984,
1393,N2,LRP027,26.226,23.8587778,90.672666,Km post broken,link,,1000.0,
1394,N2,LRP028,27.226,23.8668882,90.6685271,Km post missing,link,,130.00000000000256,
1395,N2,LRP028A,27.356,23.8679993,90.668166,Road to Shakerchar (Z2038),link,,869.9999999999975,
1396,N2,LRP029,28.226,23.8757771,90.6667493,Sylhet 202 km,link,,187.0000000000012,
1397,N2,LRP029A,28.413,23.8774438,90.6666389,Box culvert,bridge,Box Culvert,503.0000000000001,A
1398,N2,LRP029B,28.916,23.8818882,90.6665556,Box culvert,bridge,Box Culvert,309.99999999999875,A
1399,N2,LRP030,29.226,23.8846108,90.6658056,Sylhet 201 km,link,,89.99999999999986,
1400,N2,LRP030A,29.316,23.8853608,90.6655278,Box culvert,bridge,Box Culvert,909.0000000000024,A
1401,N2,LRP030B,30.225,23.8934163,90.6644167,"R301 to Ghorashal, Z2047 to Ghorashal / Sylhet 200 km",link,,250.99999999999767,
1402,N2,LRP031A,30.476,23.8936386,90.6667771,Bridge start,bridge,Bridge,34.00000000000247,A
1403,N2,LRP031B,30.51,23.8936663,90.6670827,Bridge end,bridge,Bridge,482.999999999997,A
1404,N2,LRP031C,30.993,23.8943052,90.6717771,Box culvert,bridge,Bridge,233.0000000000005,A
1405,N2,LRP032,31.226,23.8950274,90.6740271,Km post missing,link,,10.000000000001563,
1406,N2,LRP032A,31.236,23.8950552,90.6740827,Box culvert,bridge,Box Culvert,1019.9999999999995,C
1407,N2,LRP033,32.256,23.8994163,90.6825549,Sylhet 198 km,link,,664.9999999999991,
1408,N2,LRP033A,32.921,23.9048611,90.6851386,Box culvert,bridge,Box Culvert,335.00000000000085,A
1409,N2,LRP034,33.256,23.9076667,90.6864719,Km post missing,link,,280.00000000000114,
1410,N2,LRP034A,33.536,23.9099444,90.6875552,R210 to Narsingdi,link,,408.0000000000013,
1411,N2,LRP034B,33.944,23.9131389,90.6894163,Box culvert,bridge,Box Culvert,321.9999999999956,Unknown
1412,N2,LRP035,34.266,23.9154167,90.6913886,Sylhet 196 km,link,,425.00000000000426,
1413,N2,LRP035A,34.691,23.9183882,90.6939719,Box culvert,bridge,Box Culvert,473.9999999999967,Unknown
1414,N2,LRP035B,35.165,23.921666,90.6968886,Box culvert,bridge,Box Culvert,100.99999999999908,A
1415,N2,LRP036,35.266,23.9224716,90.6975552,Km post broken,link,,245.00000000000452,
1416,N2,LRP036A,35.511,23.924166,90.699083,Box culvert,bridge,Box Culvert,754.9999999999955,A
1417,N2,LRP037,36.266,23.922666,90.7036389,Km post missing,link,,164.00000000000148,
1418,N2,LRP037A,36.43,23.9307216,90.7045833,Bridge start,bridge,Bridge,27.999999999998693,A
1419,N2,LRP037B,36.458,23.930916,90.70475,Bridge end,bridge,Bridge,807.9999999999998,A
1420,N2,LRP038,37.266,23.9367219,90.7098056,Km post missing,link,,263.00000000000523,
1421,N2,LRP038A,37.529,23.9390552,90.7100278,Bridge start,bridge,Bridge,64.00000000000006,A
1422,N2,LRP038B,37.593,23.9396386,90.71,Bridge end,bridge,Bridge,348.99999999999665,A
1423,N2,LRP038C,37.942,23.9427774,90.7099444,Box culvert,bridge,Box Culvert,323.99999999999807,A
1424,N2,LRP039,38.266,23.9454441,90.71075,Sylhet 192 km,link,,21.0000000000008,
1425,N2,LRP039A,38.287,23.9456108,90.7108333,Box culvert,bridge,Box Culvert,893.9999999999984,A
1426,N2,LRP039B,39.181,23.95291648764045,90.71486652757916,Box culvert,bridge,Box Culvert,85.00000000000085,A
1427,N2,LRP040,39.266,23.9536111,90.71525,Sylhet 191 km,link,,253.0000000000001,
1428,N2,LRP040A,39.519,23.9556111,90.7163333,Box culvert,bridge,Box Culvert,524.9999999999986,A
1429,N2,LRP040B,40.044,23.95980842931727,90.71865602088354,Box culvert,bridge,Box Culvert,222.0000000000013,A
1430,N2,LRP041,40.266,23.9615833,90.7196382,Km post missing,link,,230.000000000004,
